id;fold;val_score;representation
1;0;tensor(0.6487);[2]
1;1;tensor(0.1504);[sub, tensor(0.4902), sub, tensor(-9.3161), tensor(-4.7799)]
1;2;tensor(0.6462);[add, sub, 8, 8, 2]
1;3;tensor(0.1466);[sub, tensor(0.4902), sub, tensor(-9.3161), tensor(-4.7799)]
1;4;tensor(0.1463);[sub, tensor(0.4902), sub, tensor(-9.3161), tensor(-4.7799)]
1;5;tensor(0.1487);[sub, tensor(0.4902), sub, tensor(-9.3161), tensor(-4.7799)]
1;6;tensor(0.1487);[sub, tensor(0.4902), sub, tensor(-9.3161), tensor(-4.7799)]
1;7;tensor(0.1469);[sub, tensor(0.4902), sub, tensor(-9.3161), tensor(-4.7799)]
1;8;tensor(0.1480);[sub, tensor(0.4902), sub, tensor(-9.3161), tensor(-4.7799)]
1;9;tensor(0.1506);[sub, tensor(0.4902), sub, tensor(-9.3161), tensor(-4.7799)]
